gid,NUMPOINTS,경도,위도
마라34ba87bb,0,128.9784537,35.1771556
마라34ba88aa,0,128.9784945,35.17940915
마라34ba88ab,0,128.9785353,35.18166269
마라34ba88ba,0,128.9785761,35.18391623
마라34ba88bb,0,128.978617,35.18616976
마라34ba89aa,0,128.9786578,35.1884233
마라34ba89ab,0,128.9786986,35.19067684
마라34ba89ba,0,128.9787395,35.19293037
마라34ba89bb,0,128.9787803,35.19518391
마라34ba90aa,0,128.9788212,35.19743744
마라34ba90ab,0,128.978862,35.19969098
마라34ba90ba,0,128.9789029,35.20194451
마라34ba90bb,0,128.9789437,35.20419804
마라34ba91aa,1,128.9789846,35.20645157
마라34ba91ab,0,128.9790255,35.2087051
마라34ba91ba,0,128.9790663,35.21095863
마라34ba91bb,0,128.9791072,35.21321216
마라34ba92aa,0,128.9791481,35.21546569
마라34ba92ab,0,128.979189,35.21771921
마라34ba92ba,0,128.9792299,35.21997274
마라34ba92bb,0,128.9792708,35.22222626
마라34ba93aa,0,128.9793117,35.22447979
마라34ba93ab,0,128.9793526,35.22673331
마라34ba93ba,0,128.9793935,35.22898683
마라34bb71ba,0,128.9785503,35.03064017
마라34bb72ba,0,128.9787127,35.03965455
마라34bb72bb,0,128.9787533,35.04190814
마라34bb73ab,0,128.9788345,35.04641533
마라34bb73ba,0,128.9788752,35.04866892
마라34bb73bb,0,128.9789158,35.0509225
마라34bb74aa,0,128.9789564,35.05317609
마라34bb74ab,0,128.9789971,35.05542968
마라34bb74ba,0,128.9790377,35.05768326
마라34bb74bb,0,128.9790784,35.05993685
마라34bb75aa,0,128.979119,35.06219043
마라34bb75ab,0,128.9791597,35.06444402
마라34bb75ba,0,128.9792003,35.0666976
마라34bb75bb,0,128.979241,35.06895118
마라34bb76aa,0,128.9792817,35.07120476
마라34bb76ab,0,128.9793224,35.07345834
마라34bb76ba,0,128.979363,35.07571192
마라34bb76bb,0,128.9794037,35.0779655
마라34bb77aa,0,128.9794444,35.08021908
마라34bb77ab,0,128.9794851,35.08247265
마라34bb77ba,0,128.9795258,35.08472623
마라34bb77bb,0,128.9795665,35.0869798
마라34bb78aa,0,128.9796072,35.08923338
마라34bb78ab,0,128.9796479,35.09148695
마라34bb78ba,0,128.9796886,35.09374052
마라34bb78bb,0,128.9797294,35.09599409
마라34bb79aa,0,128.9797701,35.09824766
마라34bb79ab,0,128.9798108,35.10050123
마라34bb79ba,0,128.9798516,35.1027548
마라34bb79bb,0,128.9798923,35.10500837
마라34bb80aa,0,128.979933,35.10726194
마라34bb80ab,0,128.9799738,35.1095155
마라34bb80ba,0,128.9800145,35.11176907
마라34bb80bb,0,128.9800553,35.11402263
마라34bb81aa,0,128.9800961,35.11627619
마라34bb81ab,0,128.9801368,35.11852976
마라34bb81ba,0,128.9801776,35.12078332
마라34bb81bb,0,128.9802184,35.12303688
마라34bb82aa,0,128.9802592,35.12529044
마라34bb82ab,0,128.9802999,35.127544
마라34bb82ba,0,128.9803407,35.12979755
마라34bb82bb,0,128.9803815,35.13205111
마라34bb83aa,0,128.9804223,35.13430467
마라34bb83ab,0,128.9804631,35.13655822
마라34bb83ba,0,128.9805039,35.13881178
마라34bb83bb,0,128.9805448,35.14106533
마라34bb84aa,0,128.9805856,35.14331888
마라34bb84ab,0,128.9806264,35.14557243
마라34bb84ba,0,128.9806672,35.14782598
마라34bb84bb,0,128.980708,35.15007953
마라34bb85aa,0,128.9807489,35.15233308
마라34bb85ab,0,128.9807897,35.15458663
마라34bb85ba,0,128.9808306,35.15684018
마라34bb85bb,0,128.9808714,35.15909373
마라34bb86aa,0,128.9809123,35.16134727
마라34bb86ab,0,128.9809531,35.16360082
마라34bb86ba,0,128.980994,35.16585436
마라34bb86bb,0,128.9810348,35.1681079
마라34bb87aa,0,128.9810757,35.17036144
마라34bb87ab,1,128.9811166,35.17261499
마라34bb87ba,0,128.9811575,35.17486853
마라34bb87bb,0,128.9811984,35.17712207
마라34bb88aa,0,128.9812392,35.1793756
마라34bb88ab,0,128.9812801,35.18162914
마라34bb88ba,0,128.981321,35.18388268
마라34bb88bb,0,128.9813619,35.18613621
마라34bb89aa,0,128.9814028,35.18838975
마라34bb89ab,0,128.9814438,35.19064328
마라34bb89ba,0,128.9814847,35.19289682
마라34bb89bb,0,128.9815256,35.19515035
마라34bb90aa,0,128.9815665,35.19740388
마라34bb90ab,0,128.9816075,35.19965741
마라34bb90ba,0,128.9816484,35.20191094
마라34bb90bb,0,128.9816893,35.20416447
마라34bb91aa,0,128.9817303,35.206418
마라34bb91ab,0,128.9817712,35.20867152
마라34bb91ba,0,128.9818122,35.21092505
마라34bb91bb,0,128.9818531,35.21317858
마라34bb92aa,0,128.9818941,35.2154321
마라34bb92ab,0,128.9819351,35.21768562
마라34bb92ba,0,128.981976,35.21993915
마라34bb92bb,0,128.982017,35.22219267
마라34bb93aa,0,128.982058,35.22444619
마라34bb93ab,0,128.982099,35.22669971
마라34bb93ba,0,128.98214,35.22895323
마라35aa60bb,0,128.9795455,34.93370143
마라35aa72ab,0,128.9814121,35.03736753
마라35aa73aa,0,128.9815342,35.0441283
마라35aa73ab,0,128.9815748,35.04638189
마라35aa73ba,0,128.9816156,35.04863547
마라35aa73bb,0,128.9816563,35.05088906
마라35aa74aa,0,128.981697,35.05314264
마라35aa74ab,0,128.9817377,35.05539623
마라35aa74ba,0,128.9817784,35.05764981
마라35aa74bb,0,128.9818191,35.05990339
마라35aa75aa,0,128.9818599,35.06215697
마라35aa75ab,0,128.9819006,35.06441056
마라35aa75ba,0,128.9819413,35.06666414
마라35aa75bb,0,128.9819821,35.06891771
마라35aa76aa,0,128.9820228,35.07117129
마라35aa76ab,0,128.9820636,35.07342487
마라35aa76ba,0,128.9821043,35.07567845
마라35aa76bb,0,128.9821451,35.07793202
마라35aa77aa,0,128.9821859,35.0801856
마라35aa77ab,0,128.9822266,35.08243917
마라35aa77ba,0,128.9822674,35.08469274
마라35aa77bb,0,128.9823082,35.08694631
마라35aa78aa,0,128.982349,35.08919988
마라35aa78ab,0,128.9823897,35.09145345
마라35aa78ba,0,128.9824305,35.09370702
마라35aa78bb,0,128.9824713,35.09596059
마라35aa79aa,0,128.9825121,35.09821416
마라35aa79ab,0,128.9825529,35.10046773
마라35aa79ba,0,128.9825938,35.10272129
마라35aa79bb,0,128.9826346,35.10497486
마라35aa80aa,0,128.9826754,35.10722842
마라35aa80ab,0,128.9827162,35.10948198
마라35aa80ba,0,128.982757,35.11173555
마라35aa80bb,0,128.9827979,35.11398911
마라35aa81aa,0,128.9828387,35.11624267
마라35aa81ab,0,128.9828796,35.11849623
마라35aa81ba,0,128.9829204,35.12074978
마라35aa81bb,0,128.9829613,35.12300334
마라35aa82aa,0,128.9830021,35.1252569
마라35aa82ab,0,128.983043,35.12751046
마라35aa82ba,0,128.9830838,35.12976401
마라35aa82bb,0,128.9831247,35.13201756
마라35aa83aa,0,128.9831656,35.13427112
마라35aa83ab,0,128.9832065,35.13652467
마라35aa83ba,0,128.9832473,35.13877822
마라35aa83bb,0,128.9832882,35.14103177
마라35aa84aa,0,128.9833291,35.14328532
마라35aa84ab,0,128.98337,35.14553887
마라35aa84ba,0,128.9834109,35.14779242
마라35aa84bb,0,128.9834518,35.15004597
마라35aa85aa,0,128.9834927,35.15229951
마라35aa85ab,0,128.9835336,35.15455306
마라35aa85ba,0,128.9835746,35.1568066
마라35aa85bb,0,128.9836155,35.15906015
마라35aa86aa,0,128.9836564,35.16131369
마라35aa86ab,0,128.9836973,35.16356723
마라35aa86ba,0,128.9837383,35.16582077
마라35aa86bb,0,128.9837792,35.16807431
마라35aa87aa,0,128.9838202,35.17032785
마라35aa87ab,1,128.9838611,35.17258139
마라35aa87ba,0,128.9839021,35.17483493
마라35aa87bb,0,128.983943,35.17708846
마라35aa88aa,0,128.983984,35.179342
마라35aa88ab,0,128.984025,35.18159553
마라35aa88ba,0,128.984066,35.18384907
마라35aa88bb,0,128.9841069,35.1861026
마라35aa89aa,0,128.9841479,35.18835613
마라35aa89ab,0,128.9841889,35.19060966
마라35aa89ba,0,128.9842299,35.1928632
마라35aa89bb,1,128.9842709,35.19511672
마라35aa90aa,0,128.9843119,35.19737025
마라35aa90ab,0,128.9843529,35.19962378
마라35aa90ba,0,128.9843939,35.20187731
마라35aa90bb,0,128.9844349,35.20413083
마라35aa91aa,0,128.9844759,35.20638436
마라35aa91ab,0,128.984517,35.20863788
마라35aa91ba,0,128.984558,35.21089141
마라35aa91bb,0,128.984599,35.21314493
마라35aa92aa,0,128.9846401,35.21539845
마라35aa92ab,0,128.9846811,35.21765197
마라35aa92ba,0,128.9847222,35.21990549
마라35aa92bb,0,128.9847632,35.22215901
마라35aa93aa,0,128.9848043,35.22441253
마라35aa93ab,0,128.9848453,35.22666605
마라35aa93ba,0,128.9848864,35.22891956
마라35aa93bb,0,128.9849275,35.23117308
마라35ab72ab,0,128.9841521,35.03733404
마라35ab74aa,0,128.9844375,35.05310913
마라35ab74bb,0,128.9845599,35.05986987
마라35ab75aa,0,128.9846007,35.06212345
마라35ab75ab,0,128.9846415,35.06437703
마라35ab75ba,0,128.9846823,35.06663061
마라35ab75bb,0,128.9847231,35.06888418
마라35ab76aa,0,128.9847639,35.07113776
마라35ab76ab,0,128.9848048,35.07339133
마라35ab76ba,0,128.9848456,35.07564491
마라35ab76bb,0,128.9848864,35.07789848
마라35ab77aa,0,128.9849273,35.08015205
마라35ab77ab,0,128.9849681,35.08240562
마라35ab77ba,0,128.985009,35.08465919
마라35ab77bb,0,128.9850498,35.08691276
마라35ab78aa,0,128.9850907,35.08916633
마라35ab78ab,0,128.9851316,35.0914199
마라35ab78ba,0,128.9851724,35.09367346
마라35ab78bb,0,128.9852133,35.09592703
마라35ab79aa,0,128.9852542,35.09818059
마라35ab79ab,0,128.9852951,35.10043416
마라35ab79ba,0,128.9853359,35.10268772
마라35ab79bb,0,128.9853768,35.10494128
마라35ab80aa,0,128.9854177,35.10719484
마라35ab80ab,0,128.9854586,35.1094484
마라35ab80ba,0,128.9854995,35.11170196
마라35ab80bb,0,128.9855404,35.11395552
마라35ab81aa,0,128.9855813,35.11620908
마라35ab81ab,0,128.9856223,35.11846264
마라35ab81ba,0,128.9856632,35.12071619
마라35ab81bb,0,128.9857041,35.12296975
마라35ab82aa,0,128.985745,35.1252233
마라35ab82ab,0,128.985786,35.12747685
마라35ab82ba,0,128.9858269,35.12973041
마라35ab82bb,0,128.9858679,35.13198396
마라35ab83aa,0,128.9859088,35.13423751
마라35ab83ab,0,128.9859498,35.13649106
마라35ab83ba,0,128.9859907,35.13874461
마라35ab83bb,0,128.9860317,35.14099815
마라35ab84aa,0,128.9860727,35.1432517
마라35ab84ab,0,128.9861136,35.14550525
마라35ab84ba,0,128.9861546,35.14775879
마라35ab84bb,0,128.9861956,35.15001234
마라35ab85aa,0,128.9862366,35.15226588
마라35ab85ab,1,128.9862776,35.15451942
마라35ab85ba,1,128.9863186,35.15677296
마라35ab85bb,0,128.9863596,35.15902651
마라35ab86aa,0,128.9864006,35.16128005
마라35ab86ab,1,128.9864416,35.16353358
마라35ab86ba,0,128.9864826,35.16578712
마라35ab86bb,2,128.9865236,35.16804066
마라35ab87aa,0,128.9865646,35.1702942
마라35ab87ab,0,128.9866057,35.17254773
마라35ab87ba,0,128.9866467,35.17480127
마라35ab87bb,0,128.9866877,35.1770548
마라35ab88aa,0,128.9867288,35.17930833
마라35ab88ab,0,128.9867698,35.18156187
마라35ab88ba,0,128.9868109,35.1838154
마라35ab88bb,0,128.9868519,35.18606893
마라35ab89aa,1,128.986893,35.18832246
마라35ab89ab,0,128.986934,35.19057598
마라35ab89ba,0,128.9869751,35.19282951
마라35ab89bb,0,128.9870162,35.19508304
마라35ab90aa,0,128.9870572,35.19733656
마라35ab90ab,0,128.9870983,35.19959009
마라35ab90ba,0,128.9871394,35.20184361
마라35ab90bb,0,128.9871805,35.20409714
마라35ab91aa,0,128.9872216,35.20635066
마라35ab91ab,0,128.9872627,35.20860418
마라35ab91ba,0,128.9873038,35.2108577
마라35ab91bb,0,128.9873449,35.21311122
마라35ab92aa,0,128.987386,35.21536474
마라35ab92ab,0,128.9874271,35.21761826
마라35ab92ba,0,128.9874683,35.21987177
마라35ab92bb,0,128.9875094,35.22212529
마라35ab93aa,0,128.9875505,35.22437881
마라35ab93ab,0,128.9875917,35.22663232
마라35ab93ba,0,128.9876328,35.22888583
마라35ab93bb,0,128.987674,35.23113935
마라35ba72bb,0,128.9869738,35.04180766
마라35ba74ba,0,128.9872598,35.05758272
마라35ba74bb,0,128.9873006,35.05983629
마라35ba75aa,0,128.9873415,35.06208987
마라35ba75ab,0,128.9873824,35.06434345
마라35ba75ba,0,128.9874233,35.06659702
마라35ba75bb,0,128.9874642,35.06885059
마라35ba76aa,0,128.9875051,35.07110417
마라35ba76ab,0,128.987546,35.07335774
마라35ba76ba,0,128.9875869,35.07561131
마라35ba76bb,0,128.9876278,35.07786488
마라35ba77aa,0,128.9876687,35.08011845
마라35ba77ab,0,128.9877096,35.08237201
마라35ba77ba,0,128.9877506,35.08462558
마라35ba77bb,0,128.9877915,35.08687915
마라35ba78aa,0,128.9878324,35.08913271
마라35ba78ab,0,128.9878734,35.09138628
마라35ba78ba,0,128.9879143,35.09363984
마라35ba78bb,0,128.9879552,35.0958934
마라35ba79aa,0,128.9879962,35.09814697
마라35ba79ab,0,128.9880372,35.10040053
마라35ba79ba,0,128.9880781,35.10265409
마라35ba79bb,0,128.9881191,35.10490765
마라35ba80aa,0,128.9881601,35.1071612
마라35ba80ab,0,128.988201,35.10941476
마라35ba80ba,0,128.988242,35.11166832
마라35ba80bb,0,128.988283,35.11392187
마라35ba81aa,0,128.988324,35.11617543
마라35ba81ab,0,128.988365,35.11842898
마라35ba81ba,0,128.988406,35.12068254
마라35ba81bb,0,128.988447,35.12293609
마라35ba82aa,0,128.988488,35.12518964
마라35ba82ab,0,128.988529,35.12744319
마라35ba82ba,0,128.98857,35.12969674
마라35ba82bb,0,128.988611,35.13195029
마라35ba83aa,0,128.9886521,35.13420384
마라35ba83ab,0,128.9886931,35.13645738
마라35ba83ba,0,128.9887341,35.13871093
마라35ba83bb,0,128.9887752,35.14096447
마라35ba84aa,0,128.9888162,35.14321802
마라35ba84ab,0,128.9888572,35.14547156
마라35ba84ba,0,128.9888983,35.1477251
마라35ba84bb,0,128.9889394,35.14997864
마라35ba85aa,0,128.9889804,35.15223219
마라35ba85ab,0,128.9890215,35.15448573
마라35ba85ba,0,128.9890626,35.15673926
마라35ba85bb,0,128.9891036,35.1589928
마라35ba86aa,0,128.9891447,35.16124634
마라35ba86ab,1,128.9891858,35.16349988
마라35ba86ba,0,128.9892269,35.16575341
마라35ba86bb,0,128.989268,35.16800695
마라35ba87aa,0,128.9893091,35.17026048
마라35ba87ab,0,128.9893502,35.17251401
마라35ba87ba,1,128.9893913,35.17476754
마라35ba87bb,0,128.9894324,35.17702107
마라35ba88aa,0,128.9894735,35.1792746
마라35ba88ab,0,128.9895146,35.18152813
마라35ba88ba,0,128.9895558,35.18378166
마라35ba88bb,0,128.9895969,35.18603519
마라35ba89aa,1,128.989638,35.18828872
마라35ba89ab,0,128.9896792,35.19054224
마라35ba89ba,1,128.9897203,35.19279577
마라35ba89bb,0,128.9897615,35.19504929
마라35ba90aa,0,128.9898026,35.19730281
마라35ba90ab,0,128.9898438,35.19955634
마라35ba90ba,0,128.9898849,35.20180986
마라35ba90bb,0,128.9899261,35.20406338
마라35ba91aa,0,128.9899673,35.2063169
마라35ba91ab,0,128.9900084,35.20857042
마라35ba91ba,0,128.9900496,35.21082393
마라35ba91bb,0,128.9900908,35.21307745
마라35ba92aa,0,128.990132,35.21533097
마라35ba92ab,0,128.9901732,35.21758448
마라35ba92ba,0,128.9902144,35.219838
마라35ba92bb,0,128.9902556,35.22209151
마라35ba93aa,0,128.9902968,35.22434502
마라35ba93ab,0,128.990338,35.22659853
마라35ba93ba,0,128.9903792,35.22885204
마라35ba93bb,0,128.9904204,35.23110555
마라35ba94aa,0,128.9904617,35.23335906
마라35bb73bb,0,128.9898776,35.05078835
마라35bb74aa,0,128.9899185,35.05304193
마라35bb74ab,0,128.9899595,35.0552955
마라35bb74ba,0,128.9900004,35.05754908
마라35bb74bb,0,128.9900414,35.05980265
마라35bb75aa,0,128.9900823,35.06205623
마라35bb75ab,0,128.9901233,35.0643098
마라35bb75ba,0,128.9901643,35.06656337
마라35bb75bb,0,128.9902052,35.06881694
마라35bb76aa,0,128.9902462,35.07107051
마라35bb76ab,0,128.9902872,35.07332408
마라35bb76ba,0,128.9903282,35.07557765
마라35bb76bb,0,128.9903691,35.07783121
마라35bb77aa,0,128.9904101,35.08008478
마라35bb77ab,0,128.9904511,35.08233834
마라35bb77ba,0,128.9904921,35.08459191
마라35bb77bb,0,128.9905331,35.08684547
마라35bb78aa,0,128.9905741,35.08909903
마라35bb78ab,0,128.9906152,35.0913526
마라35bb78ba,0,128.9906562,35.09360616
마라35bb78bb,0,128.9906972,35.09585972
마라35bb79aa,0,128.9907382,35.09811328
마라35bb79ab,0,128.9907793,35.10036683
마라35bb79ba,0,128.9908203,35.10262039
마라35bb79bb,0,128.9908613,35.10487395
마라35bb80aa,0,128.9909024,35.1071275
마라35bb80ab,0,128.9909434,35.10938106
마라35bb80ba,0,128.9909845,35.11163461
마라35bb80bb,0,128.9910255,35.11388816
마라35bb81aa,0,128.9910666,35.11614172
마라35bb81ab,0,128.9911077,35.11839527
마라35bb81ba,0,128.9911488,35.12064882
마라35bb81bb,0,128.9911898,35.12290237
마라35bb82aa,0,128.9912309,35.12515592
마라35bb82ab,0,128.991272,35.12740946
마라35bb82ba,0,128.9913131,35.12966301
마라35bb82bb,0,128.9913542,35.13191656
마라35bb83aa,0,128.9913953,35.1341701
마라35bb83ab,0,128.9914364,35.13642364
마라35bb83ba,0,128.9914775,35.13867719
마라35bb83bb,0,128.9915186,35.14093073
마라35bb84aa,0,128.9915597,35.14318427
마라35bb84ab,1,128.9916009,35.14543781
마라35bb84ba,0,128.991642,35.14769135
마라35bb84bb,0,128.9916831,35.14994489
마라35bb85aa,0,128.9917243,35.15219843
마라35bb85ab,0,128.9917654,35.15445197
마라35bb85ba,1,128.9918065,35.1567055
마라35bb85bb,0,128.9918477,35.15895904
마라35bb86aa,0,128.9918889,35.16121257
마라35bb86ab,0,128.99193,35.1634661
마라35bb86ba,0,128.9919712,35.16571964
마라35bb86bb,0,128.9920123,35.16797317
마라35bb87aa,0,128.9920535,35.1702267
마라35bb87ab,0,128.9920947,35.17248023
마라35bb87ba,0,128.9921359,35.17473376
마라35bb87bb,0,128.9921771,35.17698729
마라35bb88aa,0,128.9922183,35.17924081
마라35bb88ab,0,128.9922595,35.18149434
마라35bb88ba,0,128.9923007,35.18374787
마라35bb88bb,0,128.9923419,35.18600139
마라35bb89aa,0,128.9923831,35.18825491
마라35bb89ab,0,128.9924243,35.19050844
마라35bb89ba,0,128.9924655,35.19276196
마라35bb89bb,0,128.9925067,35.19501548
마라35bb90aa,1,128.992548,35.197269
마라35bb90ab,0,128.9925892,35.19952252
마라35bb90ba,0,128.9926304,35.20177604
마라35bb90bb,0,128.9926717,35.20402956
마라35bb91aa,0,128.9927129,35.20628307
마라35bb91ab,0,128.9927542,35.20853659
마라35bb91ba,0,128.9927954,35.2107901
마라35bb91bb,0,128.9928367,35.21304362
마라35bb92aa,0,128.9928779,35.21529713
마라35bb92ab,0,128.9929192,35.21755064
마라35bb92ba,0,128.9929605,35.21980415
마라35bb92bb,0,128.9930018,35.22205766
마라35bb93aa,0,128.9930431,35.22431117
마라35bb93ab,0,128.9930843,35.22656468
마라35bb93ba,0,128.9931256,35.22881819
마라35bb93bb,0,128.9931669,35.2310717
마라35bb94aa,0,128.9932082,35.2333252
마라36aa73aa,0,128.992495,35.04399393
마라36aa73ab,0,128.992536,35.04624751
마라36aa73ba,0,128.992577,35.04850108
마라36aa73bb,0,128.992618,35.05075466
마라36aa74aa,0,128.9926591,35.05300823
마라36aa74ab,0,128.9927001,35.0552618
마라36aa74ba,0,128.9927411,35.05751538
마라36aa74bb,0,128.9927821,35.05976895
마라36aa75aa,0,128.9928231,35.06202252
마라36aa75ab,0,128.9928642,35.06427609
마라36aa75ba,0,128.9929052,35.06652966
마라36aa75bb,0,128.9929463,35.06878322
마라36aa76aa,0,128.9929873,35.07103679
마라36aa76ab,0,128.9930284,35.07329036
마라36aa76ba,0,128.9930694,35.07554392
마라36aa76bb,0,128.9931105,35.07779749
마라36aa77aa,0,128.9931516,35.08005105
마라36aa77ab,0,128.9931926,35.08230461
마라36aa77ba,0,128.9932337,35.08455817
마라36aa77bb,0,128.9932748,35.08681173
마라36aa78aa,0,128.9933159,35.08906529
마라36aa78ab,0,128.993357,35.09131885
마라36aa78ba,0,128.993398,35.09357241
마라36aa78bb,0,128.9934391,35.09582597
마라36aa79aa,0,128.9934802,35.09807952
마라36aa79ab,0,128.9935214,35.10033308
마라36aa79ba,0,128.9935625,35.10258663
마라36aa79bb,0,128.9936036,35.10484019
마라36aa80aa,0,128.9936447,35.10709374
마라36aa80ab,0,128.9936858,35.10934729
마라36aa80ba,0,128.993727,35.11160084
마라36aa80bb,0,128.9937681,35.11385439
마라36aa81aa,0,128.9938092,35.11610794
마라36aa81ab,0,128.9938504,35.11836149
마라36aa81ba,0,128.9938915,35.12061504
마라36aa81bb,0,128.9939327,35.12286858
마라36aa82aa,0,128.9939738,35.12512213
마라36aa82ab,0,128.994015,35.12737567
마라36aa82ba,0,128.9940562,35.12962922
마라36aa82bb,0,128.9940973,35.13188276
마라36aa83aa,0,128.9941385,35.1341363
마라36aa83ab,0,128.9941797,35.13638984
마라36aa83ba,0,128.9942209,35.13864339
마라36aa83bb,0,128.9942621,35.14089692
마라36aa84aa,0,128.9943033,35.14315046
마라36aa84ab,0,128.9943445,35.145404
마라36aa84ba,1,128.9943857,35.14765754
마라36aa84bb,0,128.9944269,35.14991107
마라36aa85aa,0,128.9944681,35.15216461
마라36aa85ab,0,128.9945093,35.15441814
마라36aa85ba,0,128.9945505,35.15667168
마라36aa85bb,0,128.9945918,35.15892521
마라36aa86aa,0,128.994633,35.16117874
마라36aa86ab,0,128.9946742,35.16343227
마라36aa86ba,0,128.9947155,35.1656858
마라36aa86bb,0,128.9947567,35.16793933
마라36aa87aa,0,128.994798,35.17019286
마라36aa87ab,0,128.9948392,35.17244638
마라36aa87ba,0,128.9948805,35.17469991
마라36aa87bb,0,128.9949217,35.17695344
마라36aa88aa,0,128.994963,35.17920696
마라36aa88ab,0,128.9950043,35.18146048
마라36aa88ba,0,128.9950455,35.18371401
마라36aa88bb,0,128.9950868,35.18596753
마라36aa89aa,0,128.9951281,35.18822105
마라36aa89ab,0,128.9951694,35.19047457
마라36aa89ba,0,128.9952107,35.19272809
마라36aa89bb,1,128.995252,35.19498161
마라36aa90aa,0,128.9952933,35.19723513
마라36aa90ab,0,128.9953346,35.19948864
마라36aa90ba,0,128.9953759,35.20174216
마라36aa90bb,0,128.9954172,35.20399567
마라36aa91aa,0,128.9954586,35.20624919
마라36aa91ab,0,128.9954999,35.2085027
마라36aa91ba,0,128.9955412,35.21075621
마라36aa91bb,0,128.9955826,35.21300972
마라36aa92aa,0,128.9956239,35.21526323
마라36aa92ab,0,128.9956652,35.21751674
마라36aa92ba,0,128.9957066,35.21977025
마라36aa92bb,0,128.995748,35.22202376
마라36aa93aa,0,128.9957893,35.22427727
마라36aa93ab,0,128.9958307,35.22653077
마라36aa93ba,0,128.995872,35.22878428
마라36aa93bb,0,128.9959134,35.23103778
마라36aa94aa,0,128.9959548,35.23329128
마라36aa94ab,0,128.9959962,35.23554479
마라36aa94ba,0,128.9960376,35.23779829
마라36ab73aa,0,128.9952352,35.04396018
마라36ab73ab,0,128.9952763,35.04621376
마라36ab73ba,0,128.9953174,35.04846733
마라36ab73bb,0,128.9953585,35.0507209
마라36ab74aa,0,128.9953996,35.05297447
마라36ab74ab,0,128.9954407,35.05522804
마라36ab74ba,0,128.9954818,35.05748161
마라36ab74bb,0,128.9955229,35.05973518
마라36ab75aa,0,128.995564,35.06198875
마라36ab75ab,0,128.9956051,35.06424232
마라36ab75ba,0,128.9956462,35.06649588
마라36ab75bb,0,128.9956873,35.06874945
마라36ab76aa,0,128.9957284,35.07100301
마라36ab76ab,0,128.9957696,35.07325657
마라36ab76ba,0,128.9958107,35.07551014
마라36ab76bb,0,128.9958518,35.0777637
마라36ab77ab,0,128.9959341,35.08227082
마라36ab77ba,0,128.9959753,35.08452438
마라36ab77bb,0,128.9960164,35.08677793
마라36ab78aa,0,128.9960576,35.08903149
마라36ab78ab,0,128.9960987,35.09128505
마라36ab78ba,0,128.9961399,35.0935386
마라36ab78bb,0,128.9961811,35.09579216
마라36ab79aa,0,128.9962223,35.09804571
마라36ab79ab,0,128.9962634,35.10029926
마라36ab79ba,0,128.9963046,35.10255281
마라36ab79bb,0,128.9963458,35.10480637
마라36ab80aa,0,128.996387,35.10705992
마라36ab80ab,0,128.9964282,35.10931346
마라36ab80ba,0,128.9964694,35.11156701
마라36ab80bb,0,128.9965106,35.11382056
마라36ab81aa,0,128.9965519,35.11607411
마라36ab81ab,0,128.9965931,35.11832765
마라36ab81ba,0,128.9966343,35.1205812
마라36ab81bb,0,128.9966755,35.12283474
마라36ab82aa,0,128.9967168,35.12508828
마라36ab82ab,0,128.996758,35.12734182
마라36ab82ba,0,128.9967992,35.12959537
마라36ab82bb,0,128.9968405,35.13184891
마라36ab83aa,0,128.9968817,35.13410244
마라36ab83ab,0,128.996923,35.13635598
마라36ab83ba,0,128.9969643,35.13860952
마라36ab83bb,0,128.9970055,35.14086306
마라36ab84aa,0,128.9970468,35.14311659
마라36ab84ab,0,128.9970881,35.14537013
마라36ab84ba,0,128.9971293,35.14762366
마라36ab84bb,0,128.9971706,35.1498772
마라36ab85aa,0,128.9972119,35.15213073
마라36ab85ab,0,128.9972532,35.15438426
마라36ab85ba,0,128.9972945,35.15663779
마라36ab85bb,0,128.9973358,35.15889132
마라36ab86aa,0,128.9973771,35.16114485
마라36ab86ab,0,128.9974184,35.16339838
마라36ab86ba,0,128.9974597,35.1656519
마라36ab86bb,0,128.9975011,35.16790543
마라36ab87aa,0,128.9975424,35.17015895
마라36ab87ab,0,128.9975837,35.17241248
마라36ab87ba,0,128.9976251,35.174666
마라36ab87bb,0,128.9976664,35.17691952
마라36ab88aa,0,128.9977077,35.17917305
마라36ab88ab,0,128.9977491,35.18142657
마라36ab88ba,0,128.9977904,35.18368009
마라36ab88bb,1,128.9978318,35.18593361
마라36ab89aa,0,128.9978732,35.18818712
마라36ab89ab,0,128.9979145,35.19044064
마라36ab89ba,0,128.9979559,35.19269416
마라36ab89bb,0,128.9979973,35.19494767
마라36ab90aa,0,128.9980386,35.19720119
마라36ab90ab,0,128.99808,35.1994547
마라36ab90ba,1,128.9981214,35.20170821
마라36ab90bb,1,128.9981628,35.20396173
마라36ab91aa,0,128.9982042,35.20621524
마라36ab91ab,0,128.9982456,35.20846875
마라36ab91ba,0,128.998287,35.21072226
마라36ab91bb,0,128.9983284,35.21297577
마라36ab92aa,0,128.9983699,35.21522927
마라36ab92ab,0,128.9984113,35.21748278
마라36ab92ba,0,128.9984527,35.21973629
마라36ab92bb,0,128.9984941,35.22198979
마라36ab93aa,0,128.9985356,35.22424329
마라36ab93ab,0,128.998577,35.2264968
마라36ab93ba,0,128.9986184,35.2287503
마라36ab93bb,0,128.9986599,35.2310038
마라36ab94aa,0,128.9987014,35.2332573
마라36ab94ab,0,128.9987428,35.2355108
마라36ab94ba,0,128.9987843,35.2377643
마라36ab94bb,0,128.9988257,35.2400178
마라36ba73aa,0,128.9979754,35.04392638
